transaction_id,product,category,quantity,unit_price,discount,total,transaction_date,transaction_time,region,store_id,customer_id,payment_method,is_online
1118,T-shirt,Clothing,5,30.69,0.11,136.57,2023-01-16,00:00:00,North,45,1706,Debit Card,True
1119,Desk,Furniture,2,237.65,0.0,475.3,2025-02-12,23:31:52,South,4,4310,Debit Card,False
1120,Keyboard,Electronics,2,99.57,0.0,199.14,2023-12-17,00:00:00,South,34,876,Debit Card,True
1121,Sofa,Furniture,3,1041.5,0.21,2468.36,2024-07-21,23:31:52,North,31,2644,Google Pay,False
1122,Shoes,Clothing,2,84.27,0.19,136.52,2024-12-12,23:31:52,West,8,2338,Google Pay,False
1123,Laptop,Electronics,2,1096.92,0.0,2193.84,2022-05-25,00:00:00,North,11,1435,Cash,True
1124,Headphones,Electronics,5,162.88,0.0,814.4,2025-03-29,23:31:52,East,19,565,PayPal,True
1125,Headphones,Electronics,3,258.43,0.11,690.01,2020-12-04,00:00:00,North,5,1014,Cash,False
1126,T-shirt,Clothing,2,30.84,0.17,51.19,2024-08-09,23:31:52,West,45,1635,PayPal,True
1127,Laptop,Electronics,1,1866.34,0.0,1866.34,2024-12-10,23:31:52,South,20,3739,Google Pay,True
1128,Keyboard,Electronics,1,35.73,0.0,35.73,2024-11-11,23:31:52,North,13,211,Apple Pay,True
1129,Jacket,Clothing,5,263.99,0.0,1319.95,2025-03-24,00:00:00,North,26,1709,Google Pay,False
1130,Desk,Furniture,4,263.77,0.0,1055.08,2025-02-20,23:31:52,South,26,980,PayPal,False
1131,Bed Frame,Furniture,4,879.96,0.15,2991.86,2024-10-10,23:31:52,East,15,1172,Cash,True
1132,Sofa,Furniture,5,765.4,0.18,3138.14,2024-05-20,23:31:52,North,34,3588,Credit Card,True
1133,Headphones,Electronics,3,224.83,0.0,674.49,2025-04-22,23:31:52,South,10,4270,Google Pay,False
1134,Tablet,Electronics,2,447.99,0.0,895.98,2024-08-25,23:31:52,North,16,4919,Apple Pay,True
1135,Tablet,Electronics,4,752.36,0.0,3009.44,2024-05-31,23:31:52,West,48,1937,Credit Card,False
1136,Shoes,Clothing,5,197.49,0.13,859.08,2024-11-15,23:31:52,North,9,3672,PayPal,True
1137,Headphones,Electronics,3,265.07,0.0,795.21,2024-10-20,23:31:52,South,23,3065,Apple Pay,True
1138,Keyboard,Electronics,3,144.19,0.0,432.57,2024-09-13,23:31:52,West,45,2800,Debit Card,False
1139,Smartphone,Electronics,5,627.23,0.19,2540.28,2024-11-09,23:31:52,South,11,2205,Apple Pay,True
1140,Headphones,Electronics,1,61.52,0.0,61.52,2025-05-05,23:31:52,North,27,967,Apple Pay,False
1141,Jeans,Clothing,2,94.0,0.0,188.0,2023-08-02,00:00:00,South,22,4776,Cash,True
1142,T-shirt,Clothing,4,41.21,0.0,164.84,2024-09-14,23:31:52,South,5,1805,Credit Card,False
1143,Bed Frame,Furniture,3,569.98,0.0,1709.94,2022-09-23,00:00:00,East,46,2331,PayPal,False
1144,Blender,Appliances,3,137.37,0.0,412.11,2021-09-30,00:00:00,South,44,2129,Debit Card,True
1145,Toaster,Appliances,3,30.99,0.0,92.97,2020-10-30,00:00:00,South,24,982,PayPal,True
1146,Smartphone,Electronics,2,542.9,0.0,1085.8,2021-11-03,00:00:00,North,24,2948,Apple Pay,False
1147,T-shirt,Clothing,2,21.81,0.0,43.62,2024-12-13,23:31:52,East,14,560,Debit Card,True
1148,Shoes,Clothing,5,88.72,0.0,443.6,2025-01-03,23:31:52,North,46,336,Credit Card,True
1149,Monitor,Electronics,4,201.04,0.0,804.16,2024-08-17,00:00:00,South,41,2004,Google Pay,False
1150,Blender,Appliances,4,114.25,0.0,457.0,2024-05-29,23:31:52,North,37,4921,Google Pay,True
1151,Coffee Maker,Appliances,1,294.93,0.0,294.93,2024-08-23,23:31:52,North,2,1526,Debit Card,True
1152,Headphones,Electronics,3,275.63,0.0,826.89,2024-07-27,23:31:52,West,11,2110,Google Pay,True
1153,Jeans,Clothing,3,43.63,0.19,106.02,2024-06-01,23:31:52,North,23,14,Credit Card,True
1154,Bed Frame,Furniture,3,268.06,0.05,763.97,2022-12-06,00:00:00,West,29,174,PayPal,False
1155,Tablet,Electronics,4,737.33,0.0,2949.32,2024-07-23,23:31:52,South,4,4612,Cash,True
1156,Bed Frame,Furniture,1,412.79,0.0,412.79,2023-08-02,00:00:00,North,41,4545,Credit Card,True
1157,Sweater,Clothing,2,28.86,0.0,57.72,2024-07-14,23:31:52,West,23,852,Cash,True
1158,Coffee Maker,Appliances,5,266.14,0.0,1330.7,2024-12-13,23:31:52,East,41,2900,Google Pay,False
1159,Sweater,Clothing,1,95.46,0.0,95.46,2023-06-02,00:00:00,East,7,3751,Credit Card,False
1160,Bookshelf,Furniture,1,236.12,0.0,236.12,2024-07-22,23:31:52,West,47,4075,PayPal,False
1161,Sofa,Furniture,1,415.42,0.0,415.42,2024-12-02,23:31:52,South,43,1201,PayPal,False
1162,Smartphone,Electronics,1,868.46,0.0,868.46,2024-12-31,23:31:52,East,31,2383,Debit Card,False
1163,Sofa,Furniture,3,802.74,0.0,2408.22,2024-04-30,00:00:00,North,32,4453,Cash,True
1164,Toaster,Appliances,2,58.58,0.0,117.16,2025-03-10,23:31:52,East,27,2324,Cash,False
1165,Bed Frame,Furniture,1,1077.93,0.25,808.45,2025-01-10,23:31:52,North,22,1244,Apple Pay,False
1166,Monitor,Electronics,3,296.08,0.0,888.24,2022-08-08,00:00:00,West,16,2706,PayPal,True
1167,Shoes,Clothing,3,108.01,0.0,324.03,2024-06-07,23:31:52,East,37,4329,PayPal,True
1168,Sofa,Furniture,5,1378.08,0.0,6890.4,2025-03-09,23:31:52,West,23,3409,Cash,False
1169,Shoes,Clothing,2,167.27,0.0,334.54,2024-09-07,23:31:52,South,19,4618,Debit Card,False
1170,Monitor,Electronics,4,227.59,0.0,910.36,2025-01-08,23:31:52,North,49,3949,Credit Card,True
1171,Bed Frame,Furniture,3,1303.3,0.03,3792.6,2024-05-20,00:00:00,South,18,3483,Debit Card,False
1172,Bookshelf,Furniture,5,205.03,0.05,973.89,2025-05-08,23:31:52,North,10,675,Cash,True
1173,Jacket,Clothing,5,65.47,0.0,327.35,2024-12-30,23:31:52,East,27,3392,Debit Card,False
1174,Headphones,Electronics,5,236.2,0.0,1181.0,2024-11-19,23:31:52,South,1,478,Credit Card,True
1175,Bed Frame,Furniture,2,605.76,0.0,1211.52,2023-06-13,00:00:00,East,35,3975,PayPal,True
1176,Toaster,Appliances,1,68.43,0.01,67.75,2024-07-08,23:31:52,North,11,3195,Cash,False
1177,Sofa,Furniture,2,813.89,0.0,1627.78,2024-11-02,23:31:52,South,39,2156,Credit Card,True
1178,Smartphone,Electronics,3,449.42,0.0,1348.26,2024-06-25,23:31:52,South,10,2919,Apple Pay,False
1179,Sofa,Furniture,3,704.15,0.0,2112.45,2024-08-16,23:31:52,West,38,1126,Credit Card,False
1180,Toaster,Appliances,3,27.45,0.04,79.06,2024-10-03,23:31:52,South,16,3377,Google Pay,False
1181,Sofa,Furniture,5,1020.97,0.0,5104.85,2024-07-17,23:31:52,South,25,954,Debit Card,False
1182,Blender,Appliances,3,99.66,0.0,298.98,2024-06-27,23:31:52,North,47,2501,Apple Pay,True
1183,Bookshelf,Furniture,5,269.36,0.0,1346.8,2024-06-19,23:31:52,South,43,808,Google Pay,False
1184,Shoes,Clothing,3,53.62,0.0,160.86,2025-02-22,23:31:52,North,1,4370,Credit Card,False
1185,Sweater,Clothing,5,72.63,0.0,363.15,2024-10-13,23:31:52,North,41,4658,Google Pay,False
1186,Bookshelf,Furniture,2,193.36,0.12,340.31,2024-08-11,23:31:52,East,6,1596,Apple Pay,False
1187,Headphones,Electronics,3,166.41,0.0,499.23,2024-07-29,23:31:52,North,33,3054,PayPal,True
1188,Mouse,Electronics,4,21.22,0.0,84.88,2025-01-22,23:31:52,South,7,3539,Credit Card,False
1189,Tablet,Electronics,4,743.54,0.01,2944.42,2024-11-29,23:31:52,North,9,3695,Apple Pay,True
1190,Jeans,Clothing,2,94.97,0.0,189.94,2020-03-04,00:00:00,North,30,750,PayPal,False
1191,Bed Frame,Furniture,2,1375.51,0.0,2751.02,2025-01-06,23:31:52,East,37,5000,PayPal,False
1192,Bed Frame,Furniture,2,422.67,0.0,845.34,2021-02-09,00:00:00,South,24,2567,PayPal,True
1193,Blender,Appliances,2,45.19,0.0,90.38,2024-07-05,23:31:52,East,25,1263,PayPal,True
1194,Tablet,Electronics,1,667.0,0.0,667.0,2025-03-20,23:31:52,East,17,4676,PayPal,True
1195,Bookshelf,Furniture,4,377.87,0.0,1511.48,2024-12-20,23:31:52,East,47,742,Google Pay,True
1196,Bookshelf,Furniture,2,146.93,0.0,293.86,2024-10-07,00:00:00,South,13,1576,Apple Pay,True
1197,Toaster,Appliances,1,92.24,0.0,92.24,2024-06-12,23:31:52,North,39,4932,Debit Card,True
1198,Shoes,Clothing,3,127.89,0.0,383.67,2023-05-30,00:00:00,West,12,503,Credit Card,True
1199,Coffee Maker,Appliances,3,60.03,0.0,180.09,2024-11-09,23:31:52,West,42,4294,Debit Card,True
1200,Sofa,Furniture,5,586.3,0.0,2931.5,2023-09-03,00:00:00,West,30,1002,Apple Pay,False
1201,Chair,Furniture,2,198.27,0.0,396.54,2025-05-09,23:31:52,North,5,3855,Debit Card,True
1202,Jacket,Clothing,2,264.45,0.0,528.9,2025-04-04,23:31:52,South,46,3521,Apple Pay,False
1203,Chair,Furniture,4,394.67,0.0,1578.68,2024-07-11,23:31:52,West,15,56,Google Pay,False
1204,Headphones,Electronics,2,46.67,0.0,93.34,2023-07-22,00:00:00,West,4,341,Credit Card,True
1205,Bookshelf,Furniture,5,329.32,0.21,1300.81,2025-03-03,23:31:52,West,7,1888,Cash,False
1206,Coffee Maker,Appliances,5,97.31,0.0,486.55,2022-08-31,00:00:00,South,30,451,Apple Pay,False
1207,Bed Frame,Furniture,4,647.28,0.0,2589.12,2021-08-24,00:00:00,East,1,317,Google Pay,False
1208,Chair,Furniture,3,481.87,0.0,1445.61,2024-05-31,00:00:00,West,39,2575,PayPal,True
1209,Chair,Furniture,2,458.64,0.17,761.34,2024-11-08,23:31:52,South,10,4897,Apple Pay,True
1210,Jeans,Clothing,1,96.04,0.0,96.04,2022-02-27,00:00:00,North,23,2914,Google Pay,False
1211,Bed Frame,Furniture,5,1476.55,0.0,7382.75,2023-10-08,00:00:00,South,2,1115,Apple Pay,False
1212,Tablet,Electronics,4,314.11,0.0,1256.44,2024-10-04,23:31:52,North,17,2992,Google Pay,True
1213,Chair,Furniture,2,229.36,0.18,376.15,2025-03-11,23:31:52,South,34,110,PayPal,True
1214,Coffee Maker,Appliances,1,157.57,0.0,157.57,2023-06-01,00:00:00,West,6,3914,Credit Card,True
1215,Sweater,Clothing,1,85.2,0.0,85.2,2020-10-06,00:00:00,East,37,3044,Debit Card,True
1216,Coffee Maker,Appliances,2,79.1,0.09,143.96,2025-02-07,23:31:52,North,25,2288,Credit Card,False
1217,Blender,Appliances,3,76.28,0.0,228.84,2024-12-25,23:31:52,North,50,2102,Google Pay,True
1218,Smartphone,Electronics,5,1033.97,0.0,5169.85,2024-10-15,23:31:52,East,13,898,Debit Card,True
1219,Sofa,Furniture,1,1090.41,0.03,1057.7,2024-12-30,00:00:00,North,19,1867,Google Pay,False
1220,Headphones,Electronics,1,329.76,0.0,329.76,2025-02-08,23:31:52,East,42,3786,PayPal,True
1221,Chair,Furniture,1,100.4,0.0,100.4,2022-08-20,00:00:00,South,10,2933,Debit Card,False
1222,Shoes,Clothing,3,65.87,0.0,197.61,2023-05-28,00:00:00,West,21,1839,Debit Card,False
1223,Keyboard,Electronics,1,36.1,0.29,25.63,2024-06-23,23:31:52,North,49,4508,PayPal,False
1224,Chair,Furniture,1,99.14,0.14,85.26,2024-12-11,23:31:52,East,38,2714,Cash,True
1225,Coffee Maker,Appliances,3,266.54,0.27,583.72,2024-09-11,23:31:52,South,9,128,Google Pay,True
1226,Smartphone,Electronics,2,941.49,0.0,1882.98,2025-01-24,23:31:52,West,38,3607,Debit Card,True
1227,Toaster,Appliances,4,38.36,0.0,153.44,2024-10-06,23:31:52,West,22,1773,Credit Card,True
1228,Bed Frame,Furniture,3,683.4,0.09,1865.68,2022-09-17,00:00:00,East,20,2753,Google Pay,True
1229,Blender,Appliances,3,158.41,0.0,475.23,2024-05-02,00:00:00,South,28,162,PayPal,True
1230,Toaster,Appliances,3,66.33,0.0,198.99,2025-05-18,23:31:52,South,41,4617,Google Pay,False
1231,Bookshelf,Furniture,1,95.53,0.0,95.53,2025-03-24,23:31:52,West,1,835,Credit Card,True
1232,Shoes,Clothing,4,166.58,0.23,513.07,2024-11-12,23:31:52,South,20,4241,Cash,False
1233,Mouse,Electronics,5,64.58,0.15,274.46,2024-07-14,23:31:52,West,20,4652,PayPal,False
1234,Keyboard,Electronics,3,23.64,0.0,70.92,2020-10-01,00:00:00,West,45,1592,PayPal,False
1235,Smartphone,Electronics,1,500.15,0.26,370.11,2025-03-02,23:31:52,East,44,4440,Apple Pay,False
1236,Monitor,Electronics,4,529.3,0.0,2117.2,2024-06-18,23:31:52,East,49,2849,Credit Card,False
1237,Bed Frame,Furniture,3,325.09,0.0,975.27,2024-08-11,23:31:52,West,29,2416,Credit Card,True
1238,Sweater,Clothing,5,70.27,0.0,351.35,2024-06-15,23:31:52,South,11,2539,PayPal,True
1239,Tablet,Electronics,2,710.46,0.0,1420.92,2024-11-04,23:31:52,West,7,1562,PayPal,True
1240,Chair,Furniture,2,330.1,0.0,660.2,2025-03-20,23:31:52,East,20,1680,Debit Card,True
1241,Bookshelf,Furniture,3,147.94,0.0,443.82,2025-02-09,23:31:52,South,39,316,Credit Card,True
1242,Desk,Furniture,3,194.61,0.0,583.83,2025-03-27,23:31:52,West,44,3818,Debit Card,False
1243,Keyboard,Electronics,3,113.08,0.07,315.49,2023-03-06,00:00:00,South,2,349,PayPal,False
1244,Smartphone,Electronics,1,425.3,0.25,318.98,2020-12-05,00:00:00,South,6,2791,Apple Pay,False
1245,Sofa,Furniture,4,1702.38,0.0,6809.52,2024-06-06,23:31:52,North,37,4836,Cash,False
1246,Bed Frame,Furniture,2,579.46,0.0,1158.92,2023-12-25,00:00:00,South,28,4984,Cash,True
1247,Mouse,Electronics,3,100.74,0.24,229.69,2024-11-11,23:31:52,North,31,3918,Debit Card,True
1248,Jacket,Clothing,4,117.11,0.0,468.44,2025-04-25,23:31:52,North,7,2859,Credit Card,False
1249,Chair,Furniture,4,161.27,0.16,541.87,2025-03-12,23:31:52,South,17,3332,Debit Card,False
1250,Laptop,Electronics,2,2098.48,0.03,4071.05,2024-10-24,23:31:52,West,12,4372,Cash,False
1251,Jacket,Clothing,3,110.09,0.12,290.64,2025-01-04,23:31:52,South,2,4641,PayPal,True
1252,Bookshelf,Furniture,5,82.48,0.0,412.4,2024-09-02,23:31:52,West,21,4730,Cash,True
1253,Blender,Appliances,3,127.39,0.26,282.81,2024-06-15,23:31:52,West,20,3790,Google Pay,True
1254,Jacket,Clothing,4,257.03,0.0,1028.12,2022-02-24,00:00:00,North,15,1575,Google Pay,True
1255,Bookshelf,Furniture,3,183.12,0.0,549.36,2025-03-22,23:31:52,North,35,1396,Credit Card,True
1256,Headphones,Electronics,4,163.99,0.0,655.96,2024-11-17,23:31:52,West,46,317,Apple Pay,False
1257,Jacket,Clothing,4,156.02,0.0,624.08,2024-10-19,00:00:00,South,15,4545,PayPal,False
1258,Jacket,Clothing,1,229.06,0.0,229.06,2025-03-07,23:31:52,South,21,461,Google Pay,True
1259,Sweater,Clothing,2,35.48,0.0,70.96,2023-06-04,00:00:00,North,4,452,Debit Card,False
1260,Bed Frame,Furniture,1,521.14,0.0,521.14,2024-07-04,23:31:52,North,25,386,Google Pay,False
1261,Chair,Furniture,5,179.85,0.0,899.25,2021-07-20,00:00:00,East,19,570,Apple Pay,False
1262,Smartphone,Electronics,1,1075.37,0.0,1075.37,2024-12-18,23:31:52,South,43,4294,Cash,False
1263,Monitor,Electronics,5,523.31,0.0,2616.55,2024-10-18,23:31:52,South,41,5,PayPal,False
1264,Chair,Furniture,4,122.73,0.0,490.92,2025-04-15,23:31:52,West,45,4860,Credit Card,True
1265,Sweater,Clothing,4,47.48,0.25,142.44,2024-06-13,23:31:52,West,7,1757,Google Pay,True
1266,Bookshelf,Furniture,3,368.21,0.0,1104.63,2025-02-01,00:00:00,East,13,3185,Apple Pay,False
1267,Desk,Furniture,2,671.51,0.0,1343.02,2024-12-26,23:31:52,North,28,4443,Apple Pay,True
1268,Bed Frame,Furniture,3,1106.73,0.0,3320.19,2024-12-09,23:31:52,East,26,3935,Google Pay,False
1269,Headphones,Electronics,1,253.44,0.0,253.44,2024-08-15,23:31:52,South,41,291,Google Pay,False
1270,Coffee Maker,Appliances,1,73.72,0.0,73.72,2024-10-28,23:31:52,South,30,4013,Debit Card,False
1271,Desk,Furniture,5,257.62,0.0,1288.1,2024-07-20,23:31:52,East,15,3513,Google Pay,False
1272,Laptop,Electronics,1,1686.2,0.25,1264.65,2024-10-11,23:31:52,West,22,3943,PayPal,True
1273,Bookshelf,Furniture,5,142.34,0.0,711.7,2025-02-25,23:31:52,South,8,3146,Google Pay,False
1274,Sofa,Furniture,1,1791.95,0.0,1791.95,2024-06-08,23:31:52,East,48,1292,Credit Card,True
1275,Smartphone,Electronics,5,512.93,0.3,1795.25,2024-08-05,00:00:00,West,6,2715,Apple Pay,True
1276,Laptop,Electronics,4,1055.51,0.0,4222.04,2024-07-01,23:31:52,West,47,2725,Debit Card,True
1277,Mouse,Electronics,2,82.22,0.0,164.44,2024-09-15,23:31:52,East,20,2086,Apple Pay,True
1278,Keyboard,Electronics,1,145.64,0.0,145.64,2024-10-04,23:31:52,West,20,4231,Debit Card,True
1279,Tablet,Electronics,5,313.84,0.08,1443.66,2025-02-10,23:31:52,North,3,1732,Cash,True
1280,Sweater,Clothing,1,88.83,0.0,88.83,2023-10-06,00:00:00,South,20,4378,PayPal,True
1281,Sweater,Clothing,5,74.12,0.19,300.19,2024-12-06,00:00:00,North,9,2011,Google Pay,True
1282,Bed Frame,Furniture,2,504.26,0.0,1008.52,2025-02-07,23:31:52,South,6,4247,Debit Card,True
1283,Mouse,Electronics,1,72.88,0.0,72.88,2025-02-16,23:31:52,South,17,1138,Google Pay,False
1284,Laptop,Electronics,1,1122.73,0.0,1122.73,2024-10-20,23:31:52,West,26,1103,Cash,True
1285,Jacket,Clothing,1,81.07,0.13,70.53,2024-07-29,23:31:52,South,25,1800,PayPal,True
1286,Sofa,Furniture,3,1441.06,0.27,3155.92,2021-10-14,00:00:00,South,40,4879,Apple Pay,True
1287,Tablet,Electronics,1,512.47,0.0,512.47,2024-11-25,23:31:52,South,25,3745,Google Pay,False
1288,Blender,Appliances,1,85.0,0.18,69.7,2025-02-09,23:31:52,North,7,1521,Debit Card,True
1289,Blender,Appliances,1,189.61,0.0,189.61,2024-10-16,23:31:52,North,7,4429,Google Pay,True
1290,Jeans,Clothing,4,58.86,0.0,235.44,2023-02-20,00:00:00,South,5,3271,Cash,False
1291,Shoes,Clothing,5,164.96,0.12,725.82,2024-11-20,23:31:52,North,4,2093,PayPal,False
1292,Bed Frame,Furniture,3,812.43,0.0,2437.29,2025-01-29,23:31:52,South,8,4074,Cash,True
1293,Jacket,Clothing,5,77.23,0.23,297.34,2024-08-06,23:31:52,North,17,1690,Google Pay,False
1294,Headphones,Electronics,1,82.57,0.0,82.57,2024-09-29,23:31:52,North,40,2744,Cash,False
1295,Monitor,Electronics,2,335.4,0.0,670.8,2020-05-04,00:00:00,West,3,73,Cash,False
1296,Coffee Maker,Appliances,3,76.46,0.0,229.38,2021-05-29,00:00:00,East,45,2964,Debit Card,True
1297,Toaster,Appliances,3,98.25,0.0,294.75,2025-02-14,23:31:52,South,38,4322,Google Pay,True
1298,Mouse,Electronics,4,144.5,0.0,578.0,2024-02-23,00:00:00,East,48,3464,Apple Pay,True
1299,Chair,Furniture,4,313.22,0.15,1064.95,2024-11-11,23:31:52,East,25,3679,Google Pay,False
1300,T-shirt,Clothing,2,28.01,0.2,44.82,2024-07-10,23:31:52,East,34,1065,Credit Card,True
1301,T-shirt,Clothing,3,19.35,0.06,54.57,2024-07-07,23:31:52,West,43,134,Debit Card,True
1302,Jeans,Clothing,1,63.19,0.16,53.08,2024-07-17,23:31:52,East,13,1927,Apple Pay,True
1303,Coffee Maker,Appliances,4,93.23,0.17,309.52,2024-08-15,00:00:00,East,2,1493,PayPal,False
1304,Desk,Furniture,2,634.37,0.0,1268.74,2024-06-24,00:00:00,West,26,4396,Credit Card,True
1305,Bookshelf,Furniture,1,281.14,0.0,281.14,2024-08-17,23:31:52,West,33,2936,Debit Card,False
1306,Mouse,Electronics,1,124.19,0.0,124.19,2024-09-29,23:31:52,East,9,2638,PayPal,True
1307,Jacket,Clothing,3,258.23,0.14,666.23,2020-05-01,00:00:00,West,43,1819,Cash,True
1308,T-shirt,Clothing,3,47.19,0.0,141.57,2024-12-20,23:31:52,West,49,2568,Debit Card,False
1309,Desk,Furniture,2,777.08,0.0,1554.16,2024-05-25,23:31:52,West,17,299,Credit Card,True
1310,Jeans,Clothing,5,30.11,0.0,150.55,2024-07-16,23:31:52,North,50,1869,Apple Pay,False
1311,Desk,Furniture,2,251.9,0.0,503.8,2024-09-25,23:31:52,East,30,4527,PayPal,False
1312,Coffee Maker,Appliances,5,60.88,0.0,304.4,2024-07-23,23:31:52,East,39,4229,Apple Pay,True
1313,Monitor,Electronics,3,262.85,0.09,717.58,2024-06-08,23:31:52,South,39,3789,Debit Card,True
1314,Jeans,Clothing,4,47.75,0.0,191.0,2024-06-23,23:31:52,West,36,4343,Apple Pay,False
1315,Chair,Furniture,5,83.62,0.0,418.1,2021-08-27,00:00:00,South,9,316,Google Pay,True
1316,Tablet,Electronics,3,528.8,0.21,1253.26,2024-12-16,23:31:52,West,37,1799,Debit Card,True
1317,Shoes,Clothing,2,162.98,0.0,325.96,2024-12-09,23:31:52,West,1,2130,Credit Card,True
1318,Headphones,Electronics,5,182.69,0.0,913.45,2025-01-05,23:31:52,South,13,4630,Google Pay,True
1319,Sofa,Furniture,2,1820.32,0.0,3640.64,2025-05-10,23:31:52,North,50,1013,PayPal,False
1320,Jacket,Clothing,3,263.72,0.0,791.16,2025-01-04,23:31:52,North,16,2552,Credit Card,False
1321,Monitor,Electronics,5,241.65,0.0,1208.25,2025-02-04,00:00:00,North,4,1112,PayPal,True
1322,T-shirt,Clothing,4,24.18,0.13,84.15,2025-04-04,23:31:52,South,43,2656,Credit Card,False
1323,Jeans,Clothing,5,40.09,0.0,200.45,2024-12-29,23:31:52,East,40,4607,Google Pay,True
1324,Smartphone,Electronics,2,859.26,0.0,1718.52,2025-01-27,23:31:52,East,45,1265,Cash,True
1325,Sweater,Clothing,5,112.14,0.0,560.7,2023-06-26,00:00:00,North,11,1015,Debit Card,True
1326,Desk,Furniture,2,125.37,0.0,250.74,2024-12-30,23:31:52,West,41,1258,PayPal,False
1327,T-shirt,Clothing,1,34.36,0.0,34.36,2020-09-24,00:00:00,North,44,1101,Cash,True
1328,Sweater,Clothing,2,71.02,0.0,142.04,2025-04-02,23:31:52,West,4,1044,Debit Card,True
1329,Desk,Furniture,4,505.12,0.0,2020.48,2025-02-18,23:31:52,South,24,4894,Credit Card,False
1330,T-shirt,Clothing,1,48.81,0.02,47.83,2025-01-11,23:31:52,North,16,776,Apple Pay,False
1331,Mouse,Electronics,1,61.6,0.1,55.44,2025-02-11,23:31:52,East,6,2671,Credit Card,True
1332,Toaster,Appliances,1,85.97,0.0,85.97,2024-07-10,23:31:52,East,37,3100,Apple Pay,True
1333,Laptop,Electronics,3,831.58,0.0,2494.74,2024-08-13,00:00:00,South,37,3582,Credit Card,False
1334,Bed Frame,Furniture,2,524.92,0.0,1049.84,2024-07-24,23:31:52,West,35,1335,Debit Card,True
1335,Bed Frame,Furniture,5,586.29,0.0,2931.45,2023-09-08,00:00:00,South,33,3445,Cash,True
1336,T-shirt,Clothing,3,35.45,0.04,102.1,2024-08-22,23:31:52,North,48,4831,Debit Card,True
1337,Shoes,Clothing,1,127.82,0.0,127.82,2024-09-25,23:31:52,East,8,1152,Debit Card,False
1338,Laptop,Electronics,5,1763.99,0.0,8819.95,2023-09-15,00:00:00,South,44,1873,PayPal,True
1339,Sofa,Furniture,4,1628.81,0.09,5928.87,2025-01-03,23:31:52,South,42,4132,Debit Card,True
1340,Smartphone,Electronics,2,472.84,0.0,945.68,2025-01-31,23:31:52,East,7,1612,Cash,True
1341,Sweater,Clothing,1,92.3,0.24,70.15,2022-09-08,00:00:00,South,11,755,PayPal,True
1342,Shoes,Clothing,4,160.86,0.0,643.44,2025-04-09,23:31:52,West,18,4879,Apple Pay,False
1343,T-shirt,Clothing,3,40.29,0.16,101.53,2022-10-12,00:00:00,South,32,1625,Apple Pay,True
1344,Tablet,Electronics,5,743.97,0.07,3459.46,2021-02-12,00:00:00,South,40,4093,Google Pay,False
1345,Tablet,Electronics,4,773.53,0.1,2784.71,2025-03-25,23:31:52,North,12,2013,Cash,False
1346,Chair,Furniture,3,209.24,0.06,590.06,2023-10-20,00:00:00,East,22,1422,Cash,True
1347,Smartphone,Electronics,4,650.73,0.0,2602.92,2025-02-26,23:31:52,North,14,3634,Google Pay,True
1348,Blender,Appliances,4,183.64,0.05,697.83,2025-04-07,23:31:52,West,20,4197,Credit Card,False
1349,Blender,Appliances,5,183.2,0.0,916.0,2024-07-20,23:31:52,North,24,25,PayPal,False
1350,Shoes,Clothing,3,58.34,0.08,161.02,2025-05-02,23:31:52,North,20,1016,PayPal,True
1351,Sweater,Clothing,4,53.38,0.0,213.52,2024-12-11,23:31:52,South,6,1572,Credit Card,False
1352,Shoes,Clothing,2,125.23,0.0,250.46,2024-12-15,23:31:52,North,17,3431,PayPal,False
1353,Blender,Appliances,4,194.16,0.09,706.74,2022-12-05,00:00:00,North,36,3771,Credit Card,True
1354,Sweater,Clothing,4,98.56,0.0,394.24,2024-11-18,23:31:52,South,10,3126,Google Pay,True
1355,Jeans,Clothing,2,60.42,0.0,120.84,2024-06-30,23:31:52,North,36,987,PayPal,False
1356,Coffee Maker,Appliances,3,279.58,0.0,838.74,2024-11-07,23:31:52,North,13,2823,PayPal,True
1357,Shoes,Clothing,5,135.05,0.0,675.25,2024-06-03,23:31:52,East,4,3866,Google Pay,False
